-- ID: 
75238,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
150476,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
225713,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
300951,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
376188,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
451425,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
526662,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
601901,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
677141,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
752379,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
827616,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
902856,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
978093,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
1053330,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
1128568,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
1203805,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
1279042,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
1354280,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
1429520,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
1504758,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
1579995,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
1655232,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
1730470,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
1805707,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
1880947,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
1956187,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
2031424,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
2106662,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
2181899,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
2257136,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
2332373,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
2407611,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
2482848,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
2558085,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
2633323,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
2708561,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
2783800,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
2859038,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
2934276,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
3009514,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
3084752,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
3159990,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
3235227,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
3310465,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
3385702,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
3460939,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
3536178,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
3611416,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
3686653,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
3761890,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
3837128,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
3912367,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
3987605,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
4062844,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
4138082,,,,,,,,,,22,1,12,17,44,51,-1.000000,-1.000000,,
4213320,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
4288557,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
4363797,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
4439034,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
4514272,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
4589510,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
4664747,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
4739984,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
4815222,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
4890459,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
4965696,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
5040934,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
5116171,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
5191408,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
5266645,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
5341882,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
5407588,,,,,,,,,,22,1,12,19,31,44,40.434284,-3.567283,,
5482825,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
5558065,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
5633302,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
5708542,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
5783779,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
5859016,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
5934253,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
6009492,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
6084730,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
6159967,,,,,,,,,,22,1,12,20,34,40,-1.000000,-1.000000,,
6225204,,,,,,,,,,22,1,12,20,40,48,40.434696,-3.568755,,
6300441,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
6375678,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
6450915,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
6526152,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
6591651,,,,,,,,,,22,1,12,21,12,7,40.434288,-3.569332,,
6666889,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
6742127,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
6817364,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
6892601,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
6967839,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
7033938,,,,,,,,,,22,1,12,21,49,44,40.430233,-3.570275,,
7099533,,,,,,,,,,22,1,12,21,55,52,40.434684,-3.568261,,
7165643,,,,,,,,,,22,1,12,22,2,1,40.434730,-3.568050,,
7231213,,,,,,,,,,22,1,12,22,8,9,40.434051,-3.568566,,
7278335,,,,,,,,,,22,1,12,22,13,59,40.434680,-3.568194,,
7344004,,,,,,,,,,22,1,12,22,20,8,40.434684,-3.567923,,
7410095,,,,,,,,,,22,1,12,22,26,17,40.434349,-3.568479,,
7475600,,,,,,,,,,22,1,12,22,32,25,40.434322,-3.568136,,
7541497,,,,,,,,,,22,1,12,22,38,34,40.434318,-3.567644,,
7607723,,,,,,,,,,22,1,12,22,44,43,40.434799,-3.567888,,
7673312,,,,,,,,,,22,1,12,22,50,51,40.435195,-3.567579,,
7748549,,,,,,,,,,22,1,12,22,56,38,-1.000000,-1.000000,,
7814646,,,,,,,,,,22,1,12,23,3,17,40.434413,-3.567908,,
7880034,,,,,,,,,,22,1,12,23,9,25,40.434616,-3.568316,,
7945697,,,,,,,,,,22,1,12,23,15,34,40.434089,-3.567131,,
8011585,,,,,,,,,,22,1,12,23,21,43,40.434654,-3.567578,,
8077692,,,,,,,,,,22,1,12,23,27,52,40.433486,-3.568126,,
8143013,,,,,,,,,,22,1,12,23,34,0,40.434185,-3.569771,,
8208559,,,,,,,,,,22,1,12,23,40,9,40.434932,-3.568078,,
8283799,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
8359036,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
8434273,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
8509512,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
8584749,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
8659986,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
8735223,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
8810462,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
8885699,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
8960939,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
9036176,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
9111413,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
9186651,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
9261889,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
9337126,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
9412366,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
9487604,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
9562841,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
9638078,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
9713316,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
9788553,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
9863791,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
9939029,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
10014266,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
10089505,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
10164742,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
10239980,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
10315217,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
10390454,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
10465691,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
10540928,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
10616165,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
10691403,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
10766641,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
10841879,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
10917116,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
10992353,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
11067591,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
11142828,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
11218065,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
11293302,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
11368540,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
11443778,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
11519015,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
11594253,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
11669491,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
11744729,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
11819966,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
11895204,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
11970442,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
12045680,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
12120920,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
12196158,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
12271397,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
12346634,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
12421871,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
12497108,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
12572346,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
12647584,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
12722821,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
12798059,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
12873296,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
12948534,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
13023772,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
13099009,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
13174249,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
13249486,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
13324726,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
13399963,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
13475201,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
13550438,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
13625677,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
13700914,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
13776151,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
13851388,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
13926627,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
14001866,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
14077106,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
14152343,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
14227580,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
14302819,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
14378056,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
14453296,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
14528534,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
14603771,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
14679010,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
14754247,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
14829485,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
14904723,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
14979961,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
15055199,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
15130437,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
15205674,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
15280911,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
15356148,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
15431386,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
15506623,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
15581860,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
15657097,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
15732336,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
15807573,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
15882810,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
15958048,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
16033285,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
16108522,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
16183760,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
16258997,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
16334234,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
16409471,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
16484709,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
16559946,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
16625970,,,,,,,,,,22,1,13,11,25,53,37.142967,-3.591988,,
16691705,,,,,,,,,,22,1,13,11,32,2,37.142063,-3.593364,,
16766942,,,,,,,,,,22,1,13,11,37,59,-1.000000,-1.000000,,
16842179,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
16915984,,,,,,,,,,22,1,13,11,50,56,37.166023,-3.585103,,
16991222,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
17057444,,,,,,,,,,22,1,13,12,3,24,37.163204,-3.573801,,
17132684,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
17207923,,,,,,,,,,22,1,13,12,15,50,-1.000000,-1.000000,,
17273383,,,,,,,,,,22,1,13,12,22,9,37.163150,-3.572777,,
17348620,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
17414658,,,,,,,,,,22,1,13,12,34,37,37.163169,-3.573347,,
17480509,,,,,,,,,,22,1,13,12,40,46,37.163402,-3.573182,,
17522356,,,,,,,,,,22,1,13,12,46,31,37.163578,-3.573075,,
17588239,,,,,,,,,,22,1,13,12,52,40,37.163345,-3.572965,,
17608284,,,,,,,,,,22,1,13,12,58,3,37.163337,-3.572896,,
17633794,,,,,,,,,,22,1,13,13,3,32,37.163162,-3.573090,,
17692537,,,,,,,,,,22,1,13,13,9,34,37.163619,-3.573189,,
17704022,,,,,,,,,,22,1,13,13,14,48,37.163150,-3.570654,,
17723627,,,,,,,,,,22,1,13,13,20,11,37.162982,-3.570750,,
17748721,,,,,,,,,,22,1,13,13,25,39,37.163978,-3.576632,,
17771312,,,,,,,,,,22,1,13,13,31,5,37.164215,-3.576651,,
17786407,,,,,,,,,,22,1,13,13,36,23,37.166378,-3.590369,,
17851812,,,,,,,,,,22,1,13,13,42,32,37.166091,-3.590266,,
17888340,,,,,,,,,,22,1,13,13,48,12,37.166034,-3.590331,,
17963578,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
18038815,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
18114052,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
18189289,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
18264526,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
18339763,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
18415003,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
18490240,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
18565480,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
18640717,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
18715954,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
18791193,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
18866430,,,,,,,,,,100,100,100,100,100,100,-1.000000,-1.000000,,
