,id_collar,id_itm,id_user,lat,lng,time_stamp,month
26,AO771,BF8B66,3508,36.824414435,-4.86848249,2022-02-01 05:33:56,2
27,AV338,1FAE67D,3508,36.823666743,-4.868039979,2022-02-01 05:39:40,2
28,AV337,1FAE5DE,3508,36.823788815,-4.867933165,2022-02-01 05:55:51,2
29,AV338,1FAE67D,3508,36.82386511,-4.868055238,2022-02-01 06:08:45,2
30,AV337,1FAE5DE,3508,36.823773556,-4.868055238,2022-02-01 06:25:56,2
31,AO771,BF8B66,3508,36.824551766,-4.868741894,2022-02-01 06:34:14,2
32,AV338,1FAE67D,3508,36.823758297,-4.868009461,2022-02-01 06:38:31,2
33,AV337,1FAE5DE,3508,36.823682002,-4.867841611,2022-02-01 06:55:57,2
34,AV338,1FAE67D,3508,36.823620966,-4.868116274,2022-02-01 07:09:07,2
35,AV337,1FAE5DE,3508,36.823636225,-4.868070497,2022-02-01 07:26:50,2
36,AO771,BF8B66,3508,36.824261845,-4.868238346,2022-02-01 07:34:33,2
37,AV338,1FAE67D,3508,36.823758297,-4.868009461,2022-02-01 07:39:00,2
38,AV337,1FAE5DE,3508,36.823636225,-4.867887388,2022-02-01 07:56:08,2
39,AO771,BF8B66,3508,36.823804074,-4.867734798,2022-02-01 08:04:51,2
40,AV338,1FAE67D,3508,36.823697261,-4.868070497,2022-02-01 08:08:35,2
41,AV337,1FAE5DE,3508,36.82340734,-4.867750057,2022-02-01 08:26:49,2
42,AV338,1FAE67D,3508,36.823605707,-4.868101015,2022-02-01 08:38:06,2
43,AV337,1FAE5DE,3508,36.823636225,-4.868009461,2022-02-01 08:56:38,2
44,AV338,1FAE67D,3508,36.823804074,-4.86802472,2022-02-01 09:08:10,2
45,AV337,1FAE5DE,3508,36.82355993,-4.868101015,2022-02-01 09:27:19,2
46,AO771,BF8B66,3508,36.824139773,-4.868497749,2022-02-01 09:35:36,2
47,AV338,1FAE67D,3508,36.823727779,-4.867948425,2022-02-01 09:37:40,2
48,AO771,BF8B66,3508,36.824139773,-4.868436713,2022-02-01 10:05:44,2
49,AV338,1FAE67D,3508,36.823544671,-4.867597467,2022-02-01 10:07:28,2
50,AV337,1FAE5DE,3508,36.823605707,-4.867887388,2022-02-01 10:26:30,2
51,AO771,BF8B66,3508,36.82418555,-4.868406195,2022-02-01 10:36:08,2
52,AV338,1FAE67D,3508,36.823544671,-4.867689021,2022-02-01 10:38:01,2
53,AV337,1FAE5DE,3508,36.823743038,-4.868085756,2022-02-01 10:57:25,2
54,AV338,1FAE67D,3508,36.823834592,-4.867795834,2022-02-01 11:07:05,2
55,AV338,1FAE67D,3508,36.823804074,-4.867902647,2022-02-01 11:36:55,2
56,AV338,1FAE67D,3508,36.823727779,-4.867750057,2022-02-01 12:06:53,2
57,AV337,1FAE5DE,3508,36.823636225,-4.867750057,2022-02-01 12:26:55,2
58,AO771,BF8B66,3508,36.823941405,-4.868680858,2022-02-01 12:36:00,2
59,AV338,1FAE67D,3508,36.823758297,-4.867750057,2022-02-01 12:36:46,2
60,AV337,1FAE5DE,3508,36.823392081,-4.868116274,2022-02-01 12:57:13,2
61,AO771,BF8B66,3508,36.824261845,-4.868726635,2022-02-01 13:06:13,2
62,AV338,1FAE67D,3508,36.823575189,-4.867826352,2022-02-01 13:06:35,2
63,AV338,1FAE67D,3508,36.82386511,-4.867750057,2022-02-01 13:36:21,2
64,AO771,BF8B66,3508,36.824093996,-4.868467231,2022-02-01 13:36:22,2
65,AV337,1FAE5DE,3508,36.823727779,-4.868085756,2022-02-01 13:57:55,2
66,AO771,BF8B66,3508,36.824139773,-4.868680858,2022-02-01 14:06:28,2
67,AV338,1FAE67D,3508,36.823849851,-4.867978943,2022-02-01 14:06:55,2
68,AV337,1FAE5DE,3508,36.823453117,-4.867933165,2022-02-01 14:27:17,2
69,AV338,1FAE67D,3508,36.823758297,-4.868085756,2022-02-01 14:36:46,2
70,AV337,1FAE5DE,3508,36.823743038,-4.86802472,2022-02-01 14:57:24,2
71,AV338,1FAE67D,3508,36.823758297,-4.86785687,2022-02-01 15:06:40,2
72,AV337,1FAE5DE,3508,36.823682002,-4.867917906,2022-02-01 15:27:18,2
73,AV338,1FAE67D,3508,36.824002441,-4.86785687,2022-02-01 15:35:39,2
74,AV338,1FAE67D,3508,36.823910887,-4.868192569,2022-02-01 16:06:18,2
75,AV337,1FAE5DE,3508,36.823437858,-4.867917906,2022-02-01 16:28:17,2
76,AV338,1FAE67D,3508,36.82386511,-4.86817731,2022-02-01 16:36:07,2
77,AO771,BF8B66,3508,36.824048219,-4.868558785,2022-02-01 16:37:09,2
78,AV337,1FAE5DE,3508,36.823620966,-4.868207828,2022-02-01 16:57:35,2
79,AV338,1FAE67D,3508,36.823666743,-4.868009461,2022-02-01 17:05:43,2
80,AO771,BF8B66,3508,36.824093996,-4.868497749,2022-02-01 17:07:09,2
81,AV337,1FAE5DE,3508,36.823819333,-4.868055238,2022-02-01 17:27:40,2
82,AV338,1FAE67D,3508,36.823697261,-4.867917906,2022-02-01 17:35:48,2
83,AO771,BF8B66,3508,36.824109255,-4.868451972,2022-02-01 17:37:20,2
84,AV337,1FAE5DE,3508,36.823651484,-4.867917906,2022-02-01 17:58:12,2
85,AV338,1FAE67D,3508,36.823498894,-4.867734798,2022-02-01 18:04:57,2
86,AO771,BF8B66,3508,36.824063478,-4.868268864,2022-02-01 18:07:38,2
87,AV337,1FAE5DE,3508,1.00390631,0.0,2022-02-01 18:28:46,2
88,AV338,1FAE67D,3508,36.82278172,-4.867185473,2022-02-01 18:35:31,2
89,AO771,BF8B66,3508,36.824078737,-4.868543526,2022-02-01 18:38:25,2
90,AV337,1FAE5DE,3508,36.823575189,-4.867994202,2022-02-01 18:58:26,2
91,AV338,1FAE67D,3508,36.823605707,-4.867917906,2022-02-01 19:04:37,2
92,AO771,BF8B66,3508,36.824124514,-4.868604562,2022-02-01 19:07:54,2
93,AV337,1FAE5DE,3508,36.823956664,-4.868390936,2022-02-01 19:28:28,2
94,AV338,1FAE67D,3508,36.82371252,-4.868085756,2022-02-01 19:34:39,2
95,AO771,BF8B66,3508,36.824200809,-4.868497749,2022-02-01 19:38:08,2
96,AV337,1FAE5DE,3508,36.823651484,-4.868009461,2022-02-01 19:58:35,2
97,AV338,1FAE67D,3508,36.823758297,-4.867795834,2022-02-01 20:04:29,2
98,AV337,1FAE5DE,3508,36.82386511,-4.868116274,2022-02-01 20:28:50,2
99,AV338,1FAE67D,3508,36.823773556,-4.867902647,2022-02-01 20:34:03,2
100,AO771,BF8B66,3508,36.824032959,-4.868421454,2022-02-01 20:38:11,2
101,AV338,1FAE67D,3508,36.823788815,-4.867734798,2022-02-01 21:03:52,2
102,AO771,BF8B66,3508,36.824078737,-4.868543526,2022-02-01 21:08:25,2
103,AV337,1FAE5DE,3508,36.823514153,-4.868009461,2022-02-01 21:28:21,2
104,AV338,1FAE67D,3508,36.823773556,-4.86785687,2022-02-01 21:34:30,2
105,AO771,BF8B66,3508,36.824261845,-4.86865034,2022-02-01 21:38:38,2
106,AV338,1FAE67D,3508,36.823651484,-4.868085756,2022-02-01 22:04:21,2
107,AV338,1FAE67D,3508,36.823804074,-4.868070497,2022-02-01 22:33:25,2
108,AV338,1FAE67D,3508,36.82371252,-4.867994202,2022-02-01 23:03:15,2
109,AV338,1FAE67D,3508,36.823697261,-4.86802472,2022-02-01 23:33:30,2
110,AV338,1FAE67D,3508,36.823804074,-4.867887388,2022-02-02 00:03:07,2
111,AO771,BF8B66,3508,36.824200809,-4.868421454,2022-02-02 00:09:24,2
112,AV337,1FAE5DE,3508,36.82371252,-4.867719539,2022-02-02 00:28:54,2
113,AV338,1FAE67D,3508,36.82386511,-4.868574044,2022-02-02 00:33:33,2
114,AV337,1FAE5DE,3508,36.824002441,-4.867444877,2022-02-02 00:58:58,2
115,AO771,BF8B66,3508,36.824628061,-4.868467231,2022-02-02 01:09:43,2
116,AV337,1FAE5DE,3508,36.82386511,-4.867765316,2022-02-02 01:28:53,2
117,AV338,1FAE67D,3508,36.823819333,-4.86785687,2022-02-02 01:32:28,2
118,AV337,1FAE5DE,3508,36.823727779,-4.867963684,2022-02-02 01:58:59,2
119,AV338,1FAE67D,3508,36.823773556,-4.86802472,2022-02-02 02:03:03,2
120,AO771,BF8B66,3508,36.82433814,-4.868619821,2022-02-02 02:10:00,2
121,AV337,1FAE5DE,3508,36.82340734,-4.868039979,2022-02-02 02:29:36,2
122,AV338,1FAE67D,3508,36.823620966,-4.867963684,2022-02-02 02:32:54,2
123,AO771,BF8B66,3508,36.824353399,-4.868787671,2022-02-02 02:40:09,2
124,AV337,1FAE5DE,3508,36.823666743,-4.868101015,2022-02-02 02:59:57,2
125,AV338,1FAE67D,3508,36.823880369,-4.868238346,2022-02-02 03:02:26,2
126,AV337,1FAE5DE,3508,36.823758297,-4.868284123,2022-02-02 03:29:04,2
127,AV338,1FAE67D,3508,36.823651484,-4.867689021,2022-02-02 03:32:13,2
128,AO771,BF8B66,3508,36.82464332,-4.86880293,2022-02-02 03:40:27,2
129,AV338,1FAE67D,3508,36.823895628,-4.868238346,2022-02-02 04:02:16,2
130,AO771,BF8B66,3508,36.825101091,-4.869031815,2022-02-02 04:10:37,2
131,AV337,1FAE5DE,3508,36.823682002,-4.868131533,2022-02-02 04:29:37,2
132,AV338,1FAE67D,3508,36.823834592,-4.86817731,2022-02-02 04:31:33,2
133,AO771,BF8B66,3508,36.824139773,-4.868543526,2022-02-02 04:41:13,2
134,AV337,1FAE5DE,3508,36.823620966,-4.867933165,2022-02-02 05:00:13,2
135,AV338,1FAE67D,3508,36.823834592,-4.867917906,2022-02-02 05:01:17,2
136,AO771,BF8B66,3508,36.824078737,-4.868711376,2022-02-02 05:10:59,2
137,AV337,1FAE5DE,3508,36.82371252,-4.868162051,2022-02-02 05:29:44,2
138,AV338,1FAE67D,3508,36.823697261,-4.867948425,2022-02-02 05:31:59,2
139,AO771,BF8B66,3508,36.82418555,-4.868604562,2022-02-02 05:41:08,2
140,AV337,1FAE5DE,3508,36.823743038,-4.867963684,2022-02-02 05:59:40,2
141,AV338,1FAE67D,3508,36.823743038,-4.868039979,2022-02-02 06:01:47,2
142,AO771,BF8B66,3508,36.824200809,-4.86863508,2022-02-02 06:11:21,2
143,AV337,1FAE5DE,3508,36.823682002,-4.867933165,2022-02-02 06:29:41,2
144,AV338,1FAE67D,3508,36.82371252,-4.867963684,2022-02-02 06:31:12,2
145,AO771,BF8B66,3508,36.824231327,-4.868665599,2022-02-02 06:41:29,2
146,AV337,1FAE5DE,3508,36.823727779,-4.868101015,2022-02-02 06:59:38,2
147,AV338,1FAE67D,3508,36.82371252,-4.867841611,2022-02-02 07:00:43,2
148,AO771,BF8B66,3508,36.824444953,-4.86848249,2022-02-02 07:11:38,2
149,AV337,1FAE5DE,3508,36.823788815,-4.868207828,2022-02-02 07:29:47,2
150,AV338,1FAE67D,3508,36.823682002,-4.867978943,2022-02-02 07:30:25,2
151,AV338,1FAE67D,3508,36.823697261,-4.867994202,2022-02-02 08:00:27,2
152,AV338,1FAE67D,3508,36.82355993,-4.867978943,2022-02-02 08:30:40,2
153,AV337,1FAE5DE,3508,36.823529412,-4.867933165,2022-02-02 08:30:50,2
154,AV337,1FAE5DE,3508,36.823636225,-4.867933165,2022-02-02 09:00:14,2
155,AV338,1FAE67D,3508,36.823651484,-4.867917906,2022-02-02 09:00:54,2
156,AV338,1FAE67D,3508,1.00390631,0.0,2022-02-02 09:30:55,2
157,AO771,BF8B66,3508,36.824277104,-4.868513008,2022-02-02 09:42:26,2
158,AV338,1FAE67D,3508,36.82371252,-4.868101015,2022-02-02 10:00:35,2
159,AO771,BF8B66,3508,36.824567025,-4.868726635,2022-02-02 10:12:35,2
160,AV338,1FAE67D,3508,36.823590448,-4.867811093,2022-02-02 10:30:23,2
161,AV337,1FAE5DE,3508,36.823773556,-4.868039979,2022-02-02 10:31:04,2
162,AV338,1FAE67D,3508,36.823468376,-4.867780575,2022-02-02 10:59:29,2
163,AV338,1FAE67D,3508,36.823575189,-4.868070497,2022-02-02 11:30:07,2
164,AV337,1FAE5DE,3508,36.823727779,-4.867917906,2022-02-02 11:30:25,2
165,AO771,BF8B66,3508,36.823987182,-4.868513008,2022-02-02 11:42:56,2
166,AV338,1FAE67D,3508,36.823682002,-4.867887388,2022-02-02 11:59:17,2
167,AV338,1FAE67D,3508,36.823544671,-4.86785687,2022-02-02 12:59:41,2
168,AV337,1FAE5DE,3508,36.823682002,-4.86802472,2022-02-02 13:01:22,2
169,AO771,BF8B66,3508,36.82418555,-4.868390936,2022-02-02 13:13:18,2
170,AV338,1FAE67D,3508,36.823682002,-4.868116274,2022-02-02 13:28:40,2
171,AV337,1FAE5DE,3508,36.823666743,-4.86802472,2022-02-02 13:30:54,2
172,AV338,1FAE67D,3508,36.823727779,-4.867902647,2022-02-02 13:59:19,2
173,AO771,BF8B66,3508,36.824429694,-4.868192569,2022-02-02 14:13:27,2
174,AV337,1FAE5DE,3508,36.823697261,-4.868101015,2022-02-02 14:31:37,2
175,AV338,1FAE67D,3508,36.823636225,-4.867872129,2022-02-02 14:58:57,2
176,AV337,1FAE5DE,3508,36.823697261,-4.867734798,2022-02-02 15:01:46,2
177,AO771,BF8B66,3508,36.824551766,-4.868238346,2022-02-02 15:13:54,2
178,AV338,1FAE67D,3508,36.823849851,-4.867978943,2022-02-02 15:28:16,2
179,AV337,1FAE5DE,3508,36.823727779,-4.867948425,2022-02-02 15:31:05,2
180,AO771,BF8B66,3508,36.824536507,-4.868284123,2022-02-02 15:43:52,2
181,AV338,1FAE67D,3508,36.823651484,-4.868070497,2022-02-02 15:58:41,2
182,AV337,1FAE5DE,3508,36.823636225,-4.868116274,2022-02-02 16:01:14,2
183,AV338,1FAE67D,3508,36.823422599,-4.867948425,2022-02-02 16:28:30,2
184,AV337,1FAE5DE,3508,36.824124514,-4.868406195,2022-02-02 16:32:04,2
185,AO771,BF8B66,3508,36.824322881,-4.868574044,2022-02-02 16:44:11,2
186,AV338,1FAE67D,3508,36.823651484,-4.868116274,2022-02-02 16:57:48,2
187,AV337,1FAE5DE,3508,36.823605707,-4.868207828,2022-02-02 17:01:48,2
188,AV338,1FAE67D,3508,36.823651484,-4.868131533,2022-02-02 17:28:09,2
189,AV337,1FAE5DE,3508,36.823773556,-4.868101015,2022-02-02 17:32:09,2
190,AV338,1FAE67D,3508,36.823682002,-4.867795834,2022-02-02 17:57:46,2
191,AO771,BF8B66,3508,36.824078737,-4.868528267,2022-02-02 18:14:55,2
192,AV338,1FAE67D,3508,36.823666743,-4.868284123,2022-02-02 18:27:16,2
193,AV337,1FAE5DE,3508,36.823788815,-4.868268864,2022-02-02 18:32:10,2
194,AO771,BF8B66,3508,36.823971923,-4.868558785,2022-02-02 18:45:02,2
195,AV338,1FAE67D,3508,36.823773556,-4.86802472,2022-02-02 18:56:58,2
196,AV337,1FAE5DE,3508,36.823758297,-4.86817731,2022-02-02 19:01:35,2
197,AV338,1FAE67D,3508,36.82371252,-4.868223087,2022-02-02 19:27:03,2
198,AV337,1FAE5DE,3508,36.823849851,-4.86817731,2022-02-02 19:32:07,2
199,AO771,BF8B66,3508,36.824261845,-4.868513008,2022-02-02 19:44:48,2
200,AV338,1FAE67D,3508,36.823758297,-4.867750057,2022-02-02 19:56:31,2
201,AO771,BF8B66,3508,36.824048219,-4.868543526,2022-02-02 20:15:12,2
202,AV338,1FAE67D,3508,36.823910887,-4.867795834,2022-02-02 20:26:33,2
203,AV337,1FAE5DE,3508,36.823758297,-4.868070497,2022-02-02 20:32:06,2
204,AO771,BF8B66,3508,36.824078737,-4.868574044,2022-02-02 20:45:09,2
205,AV338,1FAE67D,3508,36.823804074,-4.867795834,2022-02-02 20:56:26,2
206,AV337,1FAE5DE,3508,36.823682002,-4.868009461,2022-02-02 21:01:56,2
207,AO771,BF8B66,3508,36.824063478,-4.868589303,2022-02-02 21:15:15,2
208,AV338,1FAE67D,3508,36.823666743,-4.867902647,2022-02-02 21:26:54,2
209,AV337,1FAE5DE,3508,36.823682002,-4.868101015,2022-02-02 21:32:15,2
210,AV338,1FAE67D,3508,36.823651484,-4.86817731,2022-02-02 21:55:59,2
211,AV337,1FAE5DE,3508,36.823376822,-4.867795834,2022-02-02 22:02:51,2
212,AO771,BF8B66,3508,36.824139773,-4.868528267,2022-02-02 22:15:32,2
213,AV338,1FAE67D,3508,36.823727779,-4.867963684,2022-02-02 22:25:49,2
214,AV337,1FAE5DE,3508,36.823697261,-4.868207828,2022-02-02 22:32:11,2
215,AV338,1FAE67D,3508,36.823788815,-4.868039979,2022-02-02 22:56:16,2
216,AV337,1FAE5DE,3508,36.823163195,-4.868055238,2022-02-02 23:02:50,2
217,AO771,BF8B66,3508,36.824200809,-4.868360418,2022-02-02 23:15:55,2
218,AV338,1FAE67D,3508,36.823605707,-4.867872129,2022-02-02 23:26:14,2
219,AV337,1FAE5DE,3508,36.824093996,-4.867994202,2022-02-02 23:32:39,2
220,AV338,1FAE67D,3508,36.823788815,-4.867673762,2022-02-02 23:55:31,2
221,AV337,1FAE5DE,3508,36.823361563,-4.868116274,2022-02-03 00:02:21,2
222,AV338,1FAE67D,3508,36.823788815,-4.86785687,2022-02-03 00:25:09,2
223,AV337,1FAE5DE,3508,36.823834592,-4.867643244,2022-02-03 00:32:40,2
224,AV338,1FAE67D,3508,36.824292363,-4.867215991,2022-02-03 00:55:05,2
225,AV337,1FAE5DE,3508,36.823605707,-4.868039979,2022-02-03 01:03:17,2
226,AO771,BF8B66,3508,36.824170291,-4.868497749,2022-02-03 01:16:27,2
227,AV338,1FAE67D,3508,36.823956664,-4.867643244,2022-02-03 01:24:51,2
228,AV337,1FAE5DE,3508,36.823498894,-4.867948425,2022-02-03 01:32:38,2
229,AO771,BF8B66,3508,36.824460212,-4.868207828,2022-02-03 01:46:37,2
230,AV338,1FAE67D,3508,36.8240177,-4.867597467,2022-02-03 01:54:37,2
231,AV337,1FAE5DE,3508,36.823620966,-4.867948425,2022-02-03 02:02:40,2
232,AO771,BF8B66,3508,36.824353399,-4.868528267,2022-02-03 02:16:43,2
233,AV338,1FAE67D,3508,36.824063478,-4.867933165,2022-02-03 02:24:41,2
234,AV337,1FAE5DE,3508,36.823636225,-4.868009461,2022-02-03 02:33:30,2
235,AO771,BF8B66,3508,36.824460212,-4.86848249,2022-02-03 02:46:48,2
236,AV338,1FAE67D,3508,36.823666743,-4.867963684,2022-02-03 02:54:57,2
237,AV337,1FAE5DE,3508,36.823743038,-4.868039979,2022-02-03 03:02:50,2
238,AV338,1FAE67D,3508,36.823590448,-4.867872129,2022-02-03 03:24:11,2
239,AV337,1FAE5DE,3508,36.82371252,-4.868101015,2022-02-03 03:32:57,2
240,AO771,BF8B66,3508,36.824261845,-4.868619821,2022-02-03 03:47:11,2
241,AV337,1FAE5DE,3508,36.823682002,-4.867978943,2022-02-03 04:03:05,2
242,AO771,BF8B66,3508,36.82418555,-4.868375677,2022-02-03 04:17:18,2
243,AV338,1FAE67D,3508,36.823498894,-4.868039979,2022-02-03 04:23:47,2
244,AV337,1FAE5DE,3508,36.823758297,-4.868009461,2022-02-03 04:33:13,2
245,AO771,BF8B66,3508,36.824231327,-4.868467231,2022-02-03 04:47:25,2
246,AV338,1FAE67D,3508,36.823743038,-4.868055238,2022-02-03 04:54:21,2
247,AV337,1FAE5DE,3508,1.00390631,0.0,2022-02-03 05:04:04,2
248,AV338,1FAE67D,3508,36.823819333,-4.868009461,2022-02-03 05:23:37,2
249,AV337,1FAE5DE,3508,36.823697261,-4.868223087,2022-02-03 05:34:00,2
250,AO771,BF8B66,3508,36.824612802,-4.86865034,2022-02-03 05:48:14,2
251,AV338,1FAE67D,3508,36.823819333,-4.867917906,2022-02-03 05:53:32,2
252,AV337,1FAE5DE,3508,36.823743038,-4.868101015,2022-02-03 06:03:59,2
253,AO771,BF8B66,3508,36.824139773,-4.868619821,2022-02-03 06:17:52,2
254,AV338,1FAE67D,3508,36.823788815,-4.868009461,2022-02-03 06:23:17,2
255,AO771,BF8B66,3508,36.824078737,-4.868589303,2022-02-03 06:48:05,2
256,AV338,1FAE67D,3508,36.823941405,-4.867994202,2022-02-03 06:53:53,2
257,AV337,1FAE5DE,3508,36.823910887,-4.867765316,2022-02-03 07:04:15,2
258,AV338,1FAE67D,3508,36.823804074,-4.868101015,2022-02-03 07:23:01,2
259,AV337,1FAE5DE,3508,36.82386511,-4.867994202,2022-02-03 07:33:35,2
260,AV338,1FAE67D,3508,36.823743038,-4.868131533,2022-02-03 07:53:19,2
261,AV337,1FAE5DE,3508,36.823758297,-4.868085756,2022-02-03 08:03:41,2
262,AO771,BF8B66,3508,36.824124514,-4.868589303,2022-02-03 08:18:28,2
263,AV337,1FAE5DE,3508,36.823605707,-4.867872129,2022-02-03 08:34:15,2
264,AO771,BF8B66,3508,36.824093996,-4.868421454,2022-02-03 08:48:47,2
265,AV338,1FAE67D,3508,36.823620966,-4.867887388,2022-02-03 08:53:11,2
266,AV338,1FAE67D,3508,36.823682002,-4.867841611,2022-02-03 09:23:01,2
267,AV338,1FAE67D,3508,36.823773556,-4.868039979,2022-02-03 09:52:18,2
268,AV337,1FAE5DE,3508,36.823666743,-4.868009461,2022-02-03 10:04:35,2
269,AV338,1FAE67D,3508,36.823666743,-4.867978943,2022-02-03 10:21:57,2
270,AV337,1FAE5DE,3508,36.823590448,-4.868039979,2022-02-03 10:34:45,2
271,AV338,1FAE67D,3508,36.823666743,-4.868055238,2022-02-03 10:52:31,2
272,AV337,1FAE5DE,3508,36.823544671,-4.86785687,2022-02-03 11:04:48,2
273,AO771,BF8B66,3508,36.824048219,-4.868543526,2022-02-03 11:19:52,2
274,AV338,1FAE67D,3508,36.823437858,-4.867780575,2022-02-03 11:22:21,2
275,AV338,1FAE67D,3508,36.823682002,-4.868070497,2022-02-03 11:52:11,2
276,AV337,1FAE5DE,3508,36.82355993,-4.867780575,2022-02-03 12:04:14,2
277,AO771,BF8B66,3508,36.824124514,-4.868497749,2022-02-03 12:19:29,2
278,AV338,1FAE67D,3508,36.82371252,-4.86785687,2022-02-03 12:21:13,2
279,AV337,1FAE5DE,3508,36.823758297,-4.867917906,2022-02-03 12:34:19,2
280,AO771,BF8B66,3508,36.824032959,-4.868574044,2022-02-03 12:50:00,2
281,AV338,1FAE67D,3508,36.823666743,-4.868055238,2022-02-03 12:51:27,2
282,AV337,1FAE5DE,3508,36.823529412,-4.867841611,2022-02-03 13:04:40,2
283,AO771,BF8B66,3508,36.823819333,-4.868818189,2022-02-03 13:19:42,2
284,AV338,1FAE67D,3508,36.823331044,-4.868192569,2022-02-03 13:21:45,2
285,AV337,1FAE5DE,3508,36.82371252,-4.86785687,2022-02-03 13:34:36,2
286,AO771,BF8B66,3508,36.824200809,-4.868436713,2022-02-03 13:50:04,2
287,AV338,1FAE67D,3508,36.823575189,-4.867902647,2022-02-03 13:50:56,2
288,AV337,1FAE5DE,3508,36.823697261,-4.867994202,2022-02-03 14:05:23,2
289,AO771,BF8B66,3508,36.824628061,-4.868390936,2022-02-03 14:19:58,2
290,AV338,1FAE67D,3508,36.823682002,-4.867872129,2022-02-03 14:20:33,2
291,AV337,1FAE5DE,3508,36.823651484,-4.867811093,2022-02-03 14:35:20,2
292,AO771,BF8B66,3508,36.824399176,-4.868558785,2022-02-03 14:50:02,2
293,AV338,1FAE67D,3508,36.823697261,-4.867719539,2022-02-03 14:51:13,2
294,AO771,BF8B66,3508,36.824246586,-4.868558785,2022-02-03 15:20:08,2
295,AV338,1FAE67D,3508,36.823880369,-4.86817731,2022-02-03 15:21:03,2
296,AV337,1FAE5DE,3508,36.823941405,-4.868162051,2022-02-03 15:35:06,2
297,AO771,BF8B66,3508,36.824521248,-4.86817731,2022-02-03 15:50:18,2
298,AV338,1FAE67D,3508,36.82371252,-4.868085756,2022-02-03 15:50:54,2
299,AV337,1FAE5DE,3508,36.823727779,-4.868131533,2022-02-03 16:05:37,2
300,AV338,1FAE67D,3508,36.823758297,-4.868085756,2022-02-03 16:20:37,2
301,AO771,BF8B66,3508,36.824124514,-4.868619821,2022-02-03 16:20:43,2
302,AV337,1FAE5DE,3508,36.823529412,-4.868070497,2022-02-03 16:35:41,2
303,AV338,1FAE67D,3508,36.823498894,-4.868116274,2022-02-03 16:50:33,2
304,AV337,1FAE5DE,3508,36.823804074,-4.868360418,2022-02-03 17:05:43,2
305,AV338,1FAE67D,3508,36.823987182,-4.86817731,2022-02-03 17:19:49,2
306,AV337,1FAE5DE,3508,36.823590448,-4.867750057,2022-02-03 17:35:49,2
307,AV338,1FAE67D,3508,36.823804074,-4.868223087,2022-02-03 17:50:16,2
308,AO771,BF8B66,3508,36.824139773,-4.868619821,2022-02-03 17:50:43,2
309,AV337,1FAE5DE,3508,36.823941405,-4.868421454,2022-02-03 18:05:55,2
310,AV338,1FAE67D,3508,36.823910887,-4.867780575,2022-02-03 18:20:08,2
311,AO771,BF8B66,3508,36.824109255,-4.868528267,2022-02-03 18:21:26,2
312,AV337,1FAE5DE,3508,36.823987182,-4.868497749,2022-02-03 18:35:56,2
313,AV338,1FAE67D,3508,36.823880369,-4.868039979,2022-02-03 18:49:21,2
314,AO771,BF8B66,3508,36.824078737,-4.868543526,2022-02-03 18:50:52,2
315,AV338,1FAE67D,3508,36.823895628,-4.867887388,2022-02-03 19:49:24,2
316,AV337,1FAE5DE,3508,36.823971923,-4.867658503,2022-02-03 20:05:30,2
317,AV338,1FAE67D,3508,36.823773556,-4.867978943,2022-02-03 20:19:14,2
318,AV337,1FAE5DE,3508,36.823590448,-4.867566949,2022-02-03 20:36:14,2
319,AV338,1FAE67D,3508,36.823697261,-4.86785687,2022-02-03 20:48:39,2
320,AV337,1FAE5DE,3508,36.823682002,-4.867582208,2022-02-03 21:05:42,2
321,AV338,1FAE67D,3508,36.823895628,-4.867948425,2022-02-03 21:19:04,2
322,AV337,1FAE5DE,3508,36.823590448,-4.867933165,2022-02-03 21:35:47,2
323,AV338,1FAE67D,3508,36.823666743,-4.868085756,2022-02-03 21:48:56,2
324,AV337,1FAE5DE,3508,36.823575189,-4.867841611,2022-02-03 22:05:57,2
325,AV338,1FAE67D,3508,36.823682002,-4.868070497,2022-02-03 22:18:46,2
326,AV338,1FAE67D,3508,36.823605707,-4.868116274,2022-02-03 22:47:50,2
327,AO771,BF8B66,3508,36.82418555,-4.86848249,2022-02-03 22:52:13,2
328,AV337,1FAE5DE,3508,36.823590448,-4.868009461,2022-02-03 23:06:39,2
329,AV338,1FAE67D,3508,36.823636225,-4.867933165,2022-02-03 23:18:23,2
330,AV337,1FAE5DE,3508,36.823666743,-4.867933165,2022-02-03 23:36:38,2
331,AV338,1FAE67D,3508,36.823682002,-4.867795834,2022-02-03 23:47:37,2
332,AV338,1FAE67D,3508,36.823636225,-4.867750057,2022-02-04 00:17:14,2
333,AV337,1FAE5DE,3508,36.823682002,-4.867933165,2022-02-04 00:36:02,2
334,AV338,1FAE67D,3508,36.823819333,-4.867673762,2022-02-04 00:47:14,2
335,AV337,1FAE5DE,3508,36.823544671,-4.867917906,2022-02-04 01:06:52,2
336,AV338,1FAE67D,3508,36.823834592,-4.867780575,2022-02-04 01:16:51,2
337,AV338,1FAE67D,3508,36.823849851,-4.867872129,2022-02-04 01:46:51,2
338,AV337,1FAE5DE,3508,36.823498894,-4.868070497,2022-02-04 02:06:59,2
339,AV338,1FAE67D,3508,36.82386511,-4.867795834,2022-02-04 02:16:46,2
340,AV338,1FAE67D,3508,36.82386511,-4.867795834,2022-02-04 02:46:27,2
341,AV338,1FAE67D,3508,36.824353399,-4.867917906,2022-02-04 03:16:30,2
342,AV338,1FAE67D,3508,36.824261845,-4.868116274,2022-02-04 03:46:20,2
